obs_id,site_code,site,site_type,date,buddy,family,species,sci_name,bites_total,HC,MAC,TUR,cots_mean_ha_sc,bite_substrate,bites_sub,substrate,avail_pct,bites_other,avail_pct_sc
25,SI,Shark Island,Control,2025-10-14,A,Rabbitfish,Virgate,Siganus virgatus,83,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,2,HC,63.616640884020676,81,2.000190832639366
25,SI,Shark Island,Control,2025-10-14,A,Rabbitfish,Virgate,Siganus virgatus,83,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,0,MAC,1.6019423666019266,83,-1.2192505094382002
25,SI,Shark Island,Control,2025-10-14,A,Rabbitfish,Virgate,Siganus virgatus,83,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,81,TUR,19.065015169036347,2,-0.31266965225518567
26,SI,Shark Island,Control,2025-10-14,A,Rabbitfish,Virgate,Siganus virgatus,44,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,24,HC,63.616640884020676,20,2.000190832639366
26,SI,Shark Island,Control,2025-10-14,A,Rabbitfish,Virgate,Siganus virgatus,44,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,0,MAC,1.6019423666019266,44,-1.2192505094382002
26,SI,Shark Island,Control,2025-10-14,A,Rabbitfish,Virgate,Siganus virgatus,44,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,20,TUR,19.065015169036347,24,-0.31266965225518567
27,SI,Shark Island,Control,2025-10-14,A,Rabbitfish,Virgate,Siganus virgatus,44,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,4,HC,63.616640884020676,40,2.000190832639366
27,SI,Shark Island,Control,2025-10-14,A,Rabbitfish,Virgate,Siganus virgatus,44,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,9,MAC,1.6019423666019266,35,-1.2192505094382002
27,SI,Shark Island,Control,2025-10-14,A,Rabbitfish,Virgate,Siganus virgatus,44,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,31,TUR,19.065015169036347,13,-0.31266965225518567
28,SI,Shark Island,Control,2025-09-24,B,Rabbitfish,Virgate,Siganus virgatus,62,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,6,HC,63.616640884020676,56,2.000190832639366
28,SI,Shark Island,Control,2025-09-24,B,Rabbitfish,Virgate,Siganus virgatus,62,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,2,MAC,1.6019423666019266,60,-1.2192505094382002
28,SI,Shark Island,Control,2025-09-24,B,Rabbitfish,Virgate,Siganus virgatus,62,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,54,TUR,19.065015169036347,8,-0.31266965225518567
29,SI,Shark Island,Control,2025-10-02,B,Rabbitfish,Virgate,Siganus virgatus,81,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,0,HC,63.616640884020676,81,2.000190832639366
29,SI,Shark Island,Control,2025-10-02,B,Rabbitfish,Virgate,Siganus virgatus,81,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,0,MAC,1.6019423666019266,81,-1.2192505094382002
29,SI,Shark Island,Control,2025-10-02,B,Rabbitfish,Virgate,Siganus virgatus,81,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,43,TUR,19.065015169036347,38,-0.31266965225518567
30,SI,Shark Island,Control,2025-10-02,B,Rabbitfish,Virgate,Siganus virgatus,73,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,0,HC,63.616640884020676,73,2.000190832639366
30,SI,Shark Island,Control,2025-10-02,B,Rabbitfish,Virgate,Siganus virgatus,73,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,0,MAC,1.6019423666019266,73,-1.2192505094382002
30,SI,Shark Island,Control,2025-10-02,B,Rabbitfish,Virgate,Siganus virgatus,73,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,73,TUR,19.065015169036347,0,-0.31266965225518567
31,SI,Shark Island,Control,2025-10-02,B,Rabbitfish,Virgate,Siganus virgatus,58,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,0,HC,63.616640884020676,58,2.000190832639366
31,SI,Shark Island,Control,2025-10-02,B,Rabbitfish,Virgate,Siganus virgatus,58,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,0,MAC,1.6019423666019266,58,-1.2192505094382002
31,SI,Shark Island,Control,2025-10-02,B,Rabbitfish,Virgate,Siganus virgatus,58,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,55,TUR,19.065015169036347,3,-0.31266965225518567
32,SI,Shark Island,Control,2025-10-14,B,Rabbitfish,Virgate,Siganus virgatus,56,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,0,HC,63.616640884020676,56,2.000190832639366
32,SI,Shark Island,Control,2025-10-14,B,Rabbitfish,Virgate,Siganus virgatus,56,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,9,MAC,1.6019423666019266,47,-1.2192505094382002
32,SI,Shark Island,Control,2025-10-14,B,Rabbitfish,Virgate,Siganus virgatus,56,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,47,TUR,19.065015169036347,9,-0.31266965225518567
33,SI,Shark Island,Control,2025-10-14,B,Rabbitfish,Virgate,Siganus virgatus,18,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,0,HC,63.616640884020676,18,2.000190832639366
33,SI,Shark Island,Control,2025-10-14,B,Rabbitfish,Virgate,Siganus virgatus,18,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,2,MAC,1.6019423666019266,16,-1.2192505094382002
